daysOnMarket,availableFrom,street,price,borough,zip,propertyType,beds,baths,latitude,longitude,hasVideo,PhotosNum,Number of Households,Median Household Income,Per Capita Income,Total Income Distribution,Median Gross Rent,Median Home Value,Occupied Housing Units,Vacant Housing Units,"Owner-Occupied Units (value < $100,000)",Monthly Housing Costs,Precinct,schools_in_precinct,nearby_subway_stations,crime_rate,precinct_safety_rank,Median Age_ratio,Male Population_ratio,Female Population_ratio,White Alone_ratio,Black or African American Alone_ratio,Asian Alone_ratio,Hispanic or Latino_ratio,Population Below Poverty Level_ratio,Employed_ratio,Unemployed_ratio,High School Graduate (Age 25+)_ratio,Bachelor’s Degree (Age 25+)_ratio,Graduate or Professional Degree (Age 25+)_ratio,Never Married_ratio,Currently Married_ratio,Divorced_ratio
1.0,2024-11-25,171 East 96th Street #4A,1855.0,Brooklyn,11212,rental,1,1.0,40.66218554,-73.92229257,1,4,32091.0,35840.0,21502.0,32091.0,1150.0,565200.0,32091.0,2438.0,154.0,1196.0,67,41,3,1.8939370214715392,64,0.0004428255124633,0.4247553746160988,0.5752446253839012,0.06644763469276,0.7305430564483489,0.0078446777611123,0.1948075137490179,0.3247744208746994,0.3696164559674309,0.0612932409589791,0.2001642739804299,0.0793633788062757,0.0023926862366973,0.1881413232388162,0.1003023593552841,0.0269385520081898
4.0,2024-11-22,93 East 96th Street #11,2235.0,Brooklyn,11212,rental,2,1.0,40.66381716,-73.92412175,1,5,32091.0,35840.0,21502.0,32091.0,1150.0,565200.0,32091.0,2438.0,154.0,1196.0,67,41,3,1.8939370214715392,64,0.0004428255124633,0.4247553746160988,0.5752446253839012,0.06644763469276,0.7305430564483489,0.0078446777611123,0.1948075137490179,0.3247744208746994,0.3696164559674309,0.0612932409589791,0.2001642739804299,0.0793633788062757,0.0023926862366973,0.1881413232388162,0.1003023593552841,0.0269385520081898
4.0,2024-11-22,501 Saratoga Avenue #B,1750.0,Brooklyn,11212,rental,1,1.0,40.66850585,-73.91705471,1,7,32091.0,35840.0,21502.0,32091.0,1150.0,565200.0,32091.0,2438.0,154.0,1196.0,73,56,0,2.036421049698383,67,0.0004428255124633,0.4247553746160988,0.5752446253839012,0.06644763469276,0.7305430564483489,0.0078446777611123,0.1948075137490179,0.3247744208746994,0.3696164559674309,0.0612932409589791,0.2001642739804299,0.0793633788062757,0.0023926862366973,0.1881413232388162,0.1003023593552841,0.0269385520081898
6.0,2024-11-20,1115 Willmohr Street #2P,1850.0,Brooklyn,11212,rental,1,1.0,40.65734882,-73.91774977,1,4,32091.0,35840.0,21502.0,32091.0,1150.0,565200.0,32091.0,2438.0,154.0,1196.0,67,41,3,1.8939370214715392,64,0.0004428255124633,0.4247553746160988,0.5752446253839012,0.06644763469276,0.7305430564483489,0.0078446777611123,0.1948075137490179,0.3247744208746994,0.3696164559674309,0.0612932409589791,0.2001642739804299,0.0793633788062757,0.0023926862366973,0.1881413232388162,0.1003023593552841,0.0269385520081898
7.0,2024-11-19,1075 Clarkson Avenue #2B,3000.0,Brooklyn,11212,rental,3,1.0,40.65982523,-73.92260168,1,9,32091.0,35840.0,21502.0,32091.0,1150.0,565200.0,32091.0,2438.0,154.0,1196.0,67,41,0,1.8939370214715392,64,0.0004428255124633,0.4247553746160988,0.5752446253839012,0.06644763469276,0.7305430564483489,0.0078446777611123,0.1948075137490179,0.3247744208746994,0.3696164559674309,0.0612932409589791,0.2001642739804299,0.0793633788062757,0.0023926862366973,0.1881413232388162,0.1003023593552841,0.0269385520081898
11.0,2024-11-15,945 Saratoga Avenue #3B,1749.0,Brooklyn,11212,rental,1,1.0,40.65745594,-73.91409863,1,9,32091.0,35840.0,21502.0,32091.0,1150.0,565200.0,32091.0,2438.0,154.0,1196.0,73,56,3,2.036421049698383,67,0.0004428255124633,0.4247553746160988,0.5752446253839012,0.06644763469276,0.7305430564483489,0.0078446777611123,0.1948075137490179,0.3247744208746994,0.3696164559674309,0.0612932409589791,0.2001642739804299,0.0793633788062757,0.0023926862366973,0.1881413232388162,0.1003023593552841,0.0269385520081898
15.0,2024-12-01,819 Saratoga Avenue #1,3499.0,Brooklyn,11212,rental,3,1.0,40.66066246,-73.91492349,1,12,32091.0,35840.0,21502.0,32091.0,1150.0,565200.0,32091.0,2438.0,154.0,1196.0,73,56,3,2.036421049698383,67,0.0004428255124633,0.4247553746160988,0.5752446253839012,0.06644763469276,0.7305430564483489,0.0078446777611123,0.1948075137490179,0.3247744208746994,0.3696164559674309,0.0612932409589791,0.2001642739804299,0.0793633788062757,0.0023926862366973,0.1881413232388162,0.1003023593552841,0.0269385520081898
28.0,2024-11-01,435 East 92nd Street #E3,1760.0,Brooklyn,11212,rental,1,1.0,40.65568728,-73.9203107,1,8,32091.0,35840.0,21502.0,32091.0,1150.0,565200.0,32091.0,2438.0,154.0,1196.0,67,41,0,1.8939370214715392,64,0.0004428255124633,0.4247553746160988,0.5752446253839012,0.06644763469276,0.7305430564483489,0.0078446777611123,0.1948075137490179,0.3247744208746994,0.3696164559674309,0.0612932409589791,0.2001642739804299,0.0793633788062757,0.0023926862366973,0.1881413232388162,0.1003023593552841,0.0269385520081898
48.0,2024-11-13,509 Saratoga Avenue #C1,2000.0,Brooklyn,11212,rental,2,1.0,40.66829437,-73.91687474,1,5,32091.0,35840.0,21502.0,32091.0,1150.0,565200.0,32091.0,2438.0,154.0,1196.0,73,56,0,2.036421049698383,67,0.0004428255124633,0.4247553746160988,0.5752446253839012,0.06644763469276,0.7305430564483489,0.0078446777611123,0.1948075137490179,0.3247744208746994,0.3696164559674309,0.0612932409589791,0.2001642739804299,0.0793633788062757,0.0023926862366973,0.1881413232388162,0.1003023593552841,0.0269385520081898
88.0,2024-08-07,363 Amboy Street #1F,3777.0,Brooklyn,11212,rental,0,1.0,40.66136585,-73.91223734,1,3,32091.0,35840.0,21502.0,32091.0,1150.0,565200.0,32091.0,2438.0,154.0,1196.0,73,56,6,2.036421049698383,67,0.0004428255124633,0.4247553746160988,0.5752446253839012,0.06644763469276,0.7305430564483489,0.0078446777611123,0.1948075137490179,0.3247744208746994,0.3696164559674309,0.0612932409589791,0.2001642739804299,0.0793633788062757,0.0023926862366973,0.1881413232388162,0.1003023593552841,0.0269385520081898
1.0,2024-11-25,114 Mulberry Street #702,5600.0,Manhattan,10013,rental,1,1.0,40.71760178,-73.99810028,1,10,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,18,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
6.0,2024-11-20,117 Mulberry Street #13,2875.0,Manhattan,10013,rental,1,1.0,40.71777415,-73.99846685,1,4,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,18,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
8.0,2024-11-18,167 Mott Street #AB,7500.0,Manhattan,10013,rental,3,2.0,40.71979904,-73.99639893,1,14,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,21,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
10.0,2024-11-16,124 Mott Street #3L,3200.0,Manhattan,10013,rental,2,1.0,40.71822425,-73.99661622,1,9,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,21,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
13.0,2024-12-01,212 Grand Street #2B,5430.0,Manhattan,10013,rental,2,1.0,40.71914372,-73.99604259,1,5,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,18,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
11.0,2024-11-13,123 Mott Street #12,2700.0,Manhattan,10013,rental,2,1.0,40.7181776,-73.9971357,1,7,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,21,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
13.0,2024-11-13,158 Mott Street #9,4000.0,Manhattan,10013,rental,3,1.0,40.71948682,-73.99604257,1,12,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,18,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
21.0,2024-11-10,150 Baxter Street #3,3040.0,Manhattan,10013,rental,2,1.0,40.71925357,-73.99850289,1,5,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,21,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
22.0,2025-01-01,240 Centre Street #3K,9500.0,Manhattan,10013,coop,1,1.0,40.72019958,-73.9980011,1,12,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,24,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
25.0,2024-12-01,165 Mulberry Street #8,3666.0,Manhattan,10013,rental,2,1.0,40.71986014,-73.99737733,1,5,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,21,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
26.0,2024-12-01,4 Centre Market Place ,40000.0,Manhattan,10013,house,3,3.0,40.71994798,-73.99764067,1,14,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,21,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
34.0,2023-12-01,163 Mulberry Street #20,4790.0,Manhattan,10013,rental,1,1.0,40.71979427,-73.99740258,1,7,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,21,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
43.0,2024-10-18,80 Elizabeth Street #6,3750.0,Manhattan,10013,condo,1,1.0,40.71778781,-73.99591641,1,10,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,15,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
133.0,2024-07-15,120 Mulberry Street #2,4995.0,Manhattan,10013,rental,2,1.0,40.71780014,-73.9980011,1,6,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,5,15,18,0.8865786487677311,14,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
0.0,2024-11-26,373 92nd Street #3,2350.0,Brooklyn,11209,rental,2,1.0,40.61885114,-74.03036903,1,1,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,6,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
3.0,2024-11-26,9303 Shore Road #1H,2300.0,Brooklyn,11209,rental,1,1.0,40.61837641,-74.03906054,1,11,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,0,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
4.0,2024-11-22,443 95th Street #A9,2000.0,Brooklyn,11209,rental,1,1.0,40.61544221,-74.02997488,1,12,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
4.0,2024-11-22,67 93rd Street #4,2900.0,Brooklyn,11209,rental,2,1.0,40.6193403,-74.03765989,1,6,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,0,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
5.0,2024-11-21,146 92nd Street #44,1899.0,Brooklyn,11209,rental,1,1.0,40.62002406,-74.03669491,1,4,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,0,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
5.0,2024-11-21,312 101st Street #42A,1675.0,Brooklyn,11209,coop,0,1.0,40.61259842,-74.03520203,1,7,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,0,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
5.0,2024-12-01,339 93rd Street #1,3400.0,Brooklyn,11209,rental,2,1.0,40.61847473,-74.03172683,1,11,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
5.0,2024-11-21,325 Marine Avenue #D9,2000.0,Brooklyn,11209,coop,1,1.0,40.61472487,-74.03341432,1,6,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
6.0,2024-11-20,353 91st Street #2,3500.0,Brooklyn,11209,rental,3,2.0,40.61981447,-74.03070807,1,11,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,6,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
6.0,2024-11-20,8822 Fort Hamiltn Parkway #2,3500.0,Brooklyn,11209,rental,3,1.0,40.61909098,-74.02608987,1,18,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
6.0,2024-11-20,347 91st Street #1A,2500.0,Brooklyn,11209,rental,1,1.0,40.61988854,-74.030863,1,11,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,6,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
6.0,2024-11-20,59 Gelston Avenue #4K,1850.0,Brooklyn,11209,rental,0,1.0,40.61956581,-74.02619812,1,13,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
6.0,2024-11-20,149 Marine Avenue 6R-AND-6S,3500.0,Brooklyn,11209,coop,1,1.0,40.61667312,-74.0352739,1,12,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
7.0,2024-11-19,316 100th Street #2,2600.0,Brooklyn,11209,rental,2,1.0,40.61321479,-74.03489028,1,10,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,0,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
7.0,2024-11-19,364 93rd Street #F7,1935.0,Brooklyn,11209,rental,1,1.0,40.61765142,-74.03126539,1,10,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
10.0,2024-11-16,362 86th Street #3,2100.0,Brooklyn,11209,house,1,1.0,40.62276274,-74.02930454,1,4,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
11.0,2024-11-15,301 100th Street #1E,1599.0,Brooklyn,11209,rental,0,1.0,40.61366764,-74.03502018,1,3,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
13.0,2024-12-01,8812 Fort Hamilton Avenue #6,1650.0,Brooklyn,11209,coop,0,1.0,40.61926945,-74.02584139,1,15,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
16.0,2024-11-10,342 97th Street #1,4000.0,Brooklyn,11209,rental,2,2.0,40.61501314,-74.03318754,1,8,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
19.0,2024-11-06,8701 Ridge Boulevard #F7,2100.0,Brooklyn,11209,rental,1,1.0,40.62308813,-74.03383277,1,5,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
47.0,2024-12-01,9402 Ft Hamilton Parkway #2,2800.0,Brooklyn,11209,rental,2,1.0,40.61564283,-74.02898444,1,9,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
48.0,2024-10-09,362 90th Street #2,3000.0,Brooklyn,11209,rental,2,1.0,40.62011367,-74.03064697,1,19,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,6,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
68.0,2024-10-01,8822 Ft Hamilton Parkway #2,3500.0,Brooklyn,11209,rental,3,1.0,40.61909098,-74.02608987,1,20,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
92.0,2024-08-26,9008 Fort Hamilton Pkw #2,2900.0,Brooklyn,11209,house,3,1.0,40.618196,-74.02687116,1,13,30179.0,88546.0,52048.0,30179.0,1801.0,935000.0,30179.0,3168.0,127.0,1789.0,68,17,3,1.002935705280601,21,0.0005653651200356,0.4823010081880465,0.5176989918119534,0.6704311257171504,0.0337965799587812,0.1352420208321729,0.1974321840360942,0.1063332033643402,0.4953768172450287,0.0299392859132178,0.1108449841252158,0.2193505263744221,0.0153177741881579,0.1517155907090737,0.2140589316548766,0.0224475018102824
1.0,2024-11-25,144 East 22nd Street #4F,3750.0,Manhattan,10010,rental,1,1.0,40.73830939,-73.98455912,1,3,16050.0,150288.0,132405.0,16050.0,2899.0,1093900.0,16050.0,2916.0,0.0,2799.0,13,26,3,1.469015827397351,52,0.0011045973464979,0.4878124035791422,0.5121875964208578,0.6689910521443999,0.0849429188522061,0.1563406356062943,0.0983029929034248,0.0767047207651959,0.5880592409750077,0.0139463128663992,0.0393397099660598,0.313236655353286,0.0289725393397099,0.189787102746066,0.1940759024992286,0.0247763036099969
